index,user,question,answer,question_class,is_domain_question
2306,59,Can you give me an example A functional testing,I don't know how to respond this,Clarify,1
2307,59,Can you give example A functional testing,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",Clarify,1
2308,59,An you give me example A functional testing,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",ynQuestion,1
2309,59,Can you give me an example A functional testing,I don't know how to respond this,Clarify,1
2310,59,A A A A A A A example A functional testing,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",Statement,
2311,59,Can you give me an example of equivalence partitioning,I don't know how to respond this,ynQuestion,1
2312,59,Give example of equivalence partitioning,"Here is an example of an application of equivalence class partitioning. Consider the following specification: if you are below 18 years old, you are too young to be insured. If you are between 18 and 30 years old, you will get a 20% discount, but you are not elegible for an insurance if you are past 30. In this problem, the ages 18,.., 30 are in the same equivalence class",Statement,
2313,59,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2314,59,Can you give me an example of equivalence partitioning,I don't know how to respond this,ynQuestion,1
2315,60,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2316,60,A,Hello A ! Can you tell me your Numero USP?,Statement,
2317,60,1,I don't know how to respond this,ynQuestion,0
2318,60,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2319,60,a,Hello a ! Can you tell me your Numero USP?,Statement,
2320,60,12345,Thank you! What's up?,Statement,
2321,60,debug name,a,Statement,
2322,60,debug nusp,12345,Statement,
2323,61,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2324,61,Lucas,Hello Lucas ! Can you tell me your Numero USP?,Statement,
2325,61,97689237490,Thank you! What's up?,Statement,
2326,61,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2327,61,jfkdslajfklds,Hello jfkdslajfklds ! Can you tell me your Numero USP?,Statement,
2328,62,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2329,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2330,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2331,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2332,63,"HI, my name is Leo",I don't know how to respond this,Statement,
2333,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2334,63,My name is Leo,I don't know how to respond this,Statement,
2335,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2336,63,Leo Natan,I don't know how to respond this,Statement,
2337,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2338,63,HI,Hi there!,Greet,0
2339,63,My name is Leo,I don't know how to respond this,Statement,
2340,63,LEO,I don't know how to respond this,Statement,
2341,63,lUCAS,I don't know how to respond this,Statement,
2342,63,YOU IS MANY CRAZY,Do you mind if I tell other people you say I am MANY CRAZY.,Emphasis,0
2343,63,HAHHA,I don't know how to respond this,Statement,
1774,224,2 + 6,"Sorry, I still can't answer that.. Could you ask me differently?",Other,0
2345,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2346,63,hi,Hi there!,Greet,0
2347,63,what is software testing?,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",whQuestion,
2348,63,What Is the differemce between fault and error?,Is that a rhetorical question?,Clarify,1
2349,63,What Is the difference between fault and error?,"A fault (or defect) is an incorrect step, process, or data definition in source code, which may lead the program to an error, which is a unexpected state of execution that can cause a failure. If you're still confused, ask me what an error is.",Clarify,1
2350,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2351,63,Hi,Hi there!,Greet,0
2352,63,What is software testing?,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",whQuestion,
2353,63,What Is the differemce between fault and error?,Have you tried searching the web?,Clarify,1
2354,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2355,63,Hi,Hi there!,Greet,0
2356,63,What is software testing?,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",whQuestion,
2357,63,what is the difference between fault and error?,"A fault (or defect) is an incorrect step, process, or data definition in source code, which may lead the program to an error, which is a unexpected state of execution that can cause a failure. If you're still confused, ask me what an error is.",whQuestion,
2358,63,How do I apply equivalence class partitioning criteria?,"The equivalence partitioning criterion divides the input domain in several subsets (partitions) with no intersection and selects a test case for each partition. The idea is that each test case represents all input domain that partition class and, therefore, one test case for each class is enough for this testing criterion. The criterion considers valid and invalid equivalence classes. For example, you can separate invalid and valid inputs into two different subsets or classes.",whQuestion,
2359,63,Can you give me an example of equivalence class partitioning criteria?,"Here is an example of an application of equivalence class partitioning. Consider the following specification: if you are below 18 years old, you are too young to be insured. If you are between 18 and 30 years old, you will get a 20% discount, but you are not elegible for an insurance if you are past 30. In this problem, the ages 18,.., 30 are in the same equivalence class",ynQuestion,1
2360,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2361,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2362,63,hi,Hi there!,Greet,0
2363,63,what is software testing?,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",whQuestion,
2364,63,what is difference between default and error?,I would look into the web for that knowledge.,whQuestion,
2365,63,what is difference between fault and error?,I will search for it.,whQuestion,
2366,63,what is difference between fault and error?,I would look into the web for that knowledge.,whQuestion,
2367,63,what is difference between error and mistake?,I have never been asked that before.,whQuestion,
2368,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2369,63,hi,Hi there!,Greet,0
2370,63,what is software testing?,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",whQuestion,
2371,63,what is the difference between fault and error?,"A fault (or defect) is an incorrect step, process, or data definition in source code, which may lead the program to an error, which is a unexpected state of execution that can cause a failure. If you're still confused, ask me what an error is.",whQuestion,
2372,63,how to I apply equivalence class partitioning criteria?,"The equivalence partitioning criterion divides the input domain in several subsets (partitions) with no intersection and selects a test case for each partition. The idea is that each test case represents all input domain that partition class and, therefore, one test case for each class is enough for this testing criterion. The criterion considers valid and invalid equivalence classes. For example, you can separate invalid and valid inputs into two different subsets or classes.",whQuestion,
2373,63,Can you give me an example of equivalence class partitioning criteria?,"Here is an example of an application of equivalence class partitioning. Consider the following specification: if you are below 18 years old, you are too young to be insured. If you are between 18 and 30 years old, you will get a 20% discount, but you are not elegible for an insurance if you are past 30. In this problem, the ages 18,.., 30 are in the same equivalence class",ynQuestion,1
2374,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2375,63,what is cause effect graph ?,Have you tried searching the web?,whQuestion,
2376,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2377,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2378,63,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2379,64,hi,Hi there!,Greet,0
2380,64,how awe you?,I don't know how to respond this,whQuestion,
2381,64,what is software testing,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",whQuestion,
2382,65,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2383,65,Hi,Hi there!,Greet,0
2384,66,TOB_STT iniciar conversa,Hi there! What's your name?,Statement,
2385,66,Lucas,Hello Lucas ! Can you tell me your Numero USP?,Statement,
2386,66,1234,Thank you! What's up?,Statement,
2387,66,"I am fine, what about you?",Hi there!,whQuestion,
2388,66,Hello,Hi there!,Greet,0
2389,66,How are you?,Great!,whQuestion,
2390,66,Nice,Next question?,whQuestion,
2391,73,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2392,73,hello,I don't know how to respond this,Greet,0
2393,73,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2394,73,what is functional testing,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",whQuestion,
2395,73,what is a functional testing,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",whQuestion,
2396,73,what is black box testing,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",whQuestion,
2397,73,wat is black box testing criteria,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",Clarify,1
2398,73,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2399,73,what is an error,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,whQuestion,
2400,73,wats a error,I don't know how to respond this,ynQuestion,1
2401,73,wat a error,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,Statement,
2402,73,wat is a error,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,Statement,
2403,73,what is a error,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,whQuestion,
2404,73,what is a oracle,"An oracle is any human or mechanical agent that decides whether a program behaved correctly in a given test and accordingly results in a verdict of “pass” or “fail.” There exist many different kinds of oracles; for example, unambiguous requirements specifications, behavioral models, and code annotations. Automation of mechanized oracles can be difficult and expensive.",whQuestion,
2405,73,can you tell me what is an error,I don't know how to respond this,Statement,
2406,73,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2407,73,can you tell me what is a error,TOB-STT:,Statement,
2408,73,tell me,I don't know how to respond this,Statement,
2409,73,what is an error,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,whQuestion,
2410,73,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2411,73,can you tell me what is an error,I don't know how to respond this,Statement,
2412,73,what is an error,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,whQuestion,
2413,73,tell me this,I don't know how to respond this,Statement,
2414,73,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2415,73,can you tell me what is an error,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,Statement,
2416,73,could you tell me this,I don't know how to respond this,Statement,
2417,73,could you tell me what do you do,I don't know how to respond this,Statement,
2418,73,can you tell me what is an orcale,I don't know how to respond this,Statement,
2419,73,can you tell me what is an oracle,"An oracle is any human or mechanical agent that decides whether a program behaved correctly in a given test and accordingly results in a verdict of “pass” or “fail.” There exist many different kinds of oracles; for example, unambiguous requirements specifications, behavioral models, and code annotations. Automation of mechanized oracles can be difficult and expensive.",Statement,
2420,73,do you know what is an oracle,I don't know how to respond this,whQuestion,
2421,73,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2422,73,tell me an example of equivalence partitioning,"Here is an example of an application of equivalence class partitioning. Consider the following specification: a switch is turned off when the temperature falls below 18˚C and is turned on again when it begomes greater than 21˚C. In this problem, some equivalence values belonging to the same classes are 22, 23 and 24.",Statement,
2423,73,what is a mistake,"A mistake is a human action that inserts a fault (or defect) into the source code, for instance, a typo is a mistake.",whQuestion,
2424,73,show me an instance of functional testing,I don't know how to respond this,Statement,
2425,73,show me an instance of boundary value analysis,I don't know how to respond this,Statement,
2426,73,give me an instance of boundary value analysis,I don't know how to respond this,Statement,
2427,73,give me an example of boundary value analysis,"Suppose you have a program in which the user has to create a password with length between 6 and 12. So the test cases generated for this program, using the boundary value analysis technique, would be for passwords with lengths 5, 6, 12 and 13.",Statement,
2428,73,instance of boundary value analysis,I don't know how to respond this,Statement,
2429,73,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2430,73,show me an instance of boundary value analysis,I don't know how to respond this,Statement,
2431,73,give me an example of boundary value analysis,I don't know how to respond this,Statement,
2432,73,what is an error,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,whQuestion,
2433,73,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2434,73,show me an instance of equivalence partitioning class,"Here is an example of an application of equivalence class partitioning. Consider the following specification: if you are below 18 years old, you are too young to be insured. If you are between 18 and 30 years old, you will get a 20% discount, but you are not elegible for an insurance if you are past 30. In this problem, the ages 18,.., 30 are in the same equivalence class",Clarify,1
2435,73,what is a class,I don't know how to respond this,whQuestion,
2436,73,what is an equivalence class,I don't know how to respond this,whQuestion,
2437,74,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2438,74,what is a fault-based testing,"The fault-based testing is a technique to create test sets that uses the information of the most likely and predefined faults. Hence, the test cases chosen have are better at revealing those likely faults (if present) in the program. To better focus the test case generation or selection, a fault model can be introduced that classifies the different types of faults.",whQuestion,
2439,74,what is a mistake,"A mistake is a human action that inserts a fault (or defect) into the source code, for instance, a typo is a mistake.",whQuestion,
2440,74,what is a test set,The test set is composed by several test cases that are used in a software testing activity.,whQuestion,
2441,74,what is a data test,The test data (or test input) is the input data and the parameters associated with a specified test case.,whQuestion,
2442,74,what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2443,74,what is structural testing,"Structural testing (or White-Box testing) is a technique in which tests are derived from the knowledge of the software's structure or internal implementation. That way, the testing professional is able to check if a specific part of the code is correct. Unit testing is an instance of structural testing.",whQuestion,
2444,74,what is a fault,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug.",whQuestion,
2445,74,what is a defect,A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.,whQuestion,
2446,74,what is a bug,A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.,whQuestion,
2447,74,what is a boundary value,"Boundary value analysis is a functional testing criterion which test data are chosen on or near the boundaries of the input domain of variables, with the underlying rationale that many faults tend to concentrate near the extreme values of inputs. An extension of this technique is robustness testing, wherein test cases are also chosen outside the input domain of variables to test program robustness in processing unexpected or erroneous inputs.",whQuestion,
2448,74,what is a limit value,"The limit values are generally the boundaries of an interval in which the input is well defined, i.e. the boundaries of the input domain.",whQuestion,
2449,74,define boundary value analysis,"Boundary value analysis is a functional testing criterion which test data are chosen on or near the boundaries of the input domain of variables, with the underlying rationale that many faults tend to concentrate near the extreme values of inputs. An extension of this technique is robustness testing, wherein test cases are also chosen outside the input domain of variables to test program robustness in processing unexpected or erroneous inputs.",Statement,
2450,74,do you know what is a test case,I don't know how to respond this,whQuestion,
2451,74,do you know what a test case is,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2452,74,"ok, what is the definition of mistake",I don't know how to respond this,whQuestion,
2453,74,what is the definition of mistake,"A mistake is a human action that inserts a fault (or defect) into the source code, for instance, a typo is a mistake.",whQuestion,
2454,74,tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2455,74,"ok, what is a test case",I don't know how to respond this,whQuestion,
2456,74,ok what is a test case,I don't know how to respond this,whQuestion,
2457,74,and what is a test case,I don't know how to respond this,whQuestion,
2458,74,and what is a test case,I don't know how to respond this,whQuestion,
2459,74,tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2460,74,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2461,74,and what is a test case,I don't know how to respond this,whQuestion,
2462,74,what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2463,74,i am wondering what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2464,74,i d like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2465,74,and what is a test case,I don't know how to respond this,whQuestion,
2466,74,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2467,74,and what is test case,I don't know how to respond this,whQuestion,
2468,74,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2469,74,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2470,74,what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2471,74,and what is a test set,The test set is composed by several test cases that are used in a software testing activity.,whQuestion,
2472,74,and what is a test case,I don't know how to respond this,whQuestion,
2473,74,and what is a test set,The test set is composed by several test cases that are used in a software testing activity.,whQuestion,
2474,74,what is test set,The test set is composed by several test cases that are used in a software testing activity.,whQuestion,
2475,74,i d like to know what is the definition of a test set,The test set is composed by several test cases that are used in a software testing activity.,Statement,
2476,74,could you tell me what does a test set mean,I don't know how to respond this,Clarify,1
2477,74,could you tell me what does test set mean,I don't know how to respond this,Clarify,1
2478,74,what does test set mean,I don't know how to respond this,Clarify,1
2479,74,what does test set means,I don't know how to respond this,Clarify,1
2480,74,could you tell me what is the meaning of a test set,The test set is composed by several test cases that are used in a software testing activity.,Statement,
2481,74,and what is a test case,I don't know how to respond this,whQuestion,
2482,74,could you tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2483,74,i wanna know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",ynQuestion,1
2484,74,tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2485,74,can you tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2486,74,could you tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2487,74,can you tell to me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2488,74,could you tell to me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2489,74,could you say to me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2490,74,can you say to me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2491,74,please tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2492,74,i would like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2493,74,i want to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2494,74,id like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2495,74,i d like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2496,74,i d like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2497,74,and what is a test case,I don't know how to respond this,whQuestion,
2498,74,"so, what is a test case",I don't know how to respond this,whQuestion,
2499,74,"hello, what is a test case",I don't know how to respond this,whQuestion,
2500,74,"hi, what is a test case",I don't know how to respond this,whQuestion,
2501,74,hi there what is a test case,I don't know how to respond this,whQuestion,
2502,74,boundarie-value,I don't know how to respond this,Statement,
2503,74,i d like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2504,74,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2505,74,and what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2506,74,can you tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2507,74,could you tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2508,74,could you say to me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2509,74,can you say to me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2510,74,please tell me what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2511,74,I would like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2512,74,I want to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2513,74,I wanna know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",ynQuestion,1
2514,74,id like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2515,74,i d like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2516,74,i d like to know what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Statement,
2517,74,and what is a test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2518,74,so what is a test case,I don't know how to respond this,whQuestion,
2519,74,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2520,74,so what is test case,I don't know how to respond this,whQuestion,
2521,74,hello what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2522,74,hi what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2523,74,hi there what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2524,74,i am wondering what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Clarify,1
2525,74,i am wondering what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Clarify,1
2526,74,i m wondering what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",Clarify,1
2527,74,what about what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2528,74,ok what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2529,74,alright what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2530,74,do you know what is test case,I don't know how to respond this,whQuestion,
2531,74,do you know what is test set,I don't know how to respond this,whQuestion,
2532,74,what is test set,The test set is composed by several test cases that are used in a software testing activity.,whQuestion,
2533,74,could you tell me what is the meaning of a test set,The test set is composed by several test cases that are used in a software testing activity.,Statement,
2534,74,alright what does a test set mean,The test set is composed by several test cases that are used in a software testing activity.,Clarify,1
2535,74,please tell me what are the test set,The test set is composed by several test cases that are used in a software testing activity.,Emphasis,1
2536,74,so what is test case,I don't know how to respond this,whQuestion,
2537,74,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2538,74,so what is test case,I don't know how to respond this,whQuestion,
2539,74,and what is test case,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",whQuestion,
2540,75,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2541,75,could you give me an example of input domain,"Suppose you have a program that, given a date in the year outputs the sign of the person born in that day. Your input domain, in this case, is the set of all the 365 days in the year.",Statement,
2542,75,another example of input domain,"Suppose your input is a string with exactly 16 digits and containing only lower case letters, then the input domain consists of 26^16 possibilities",Statement,
2543,75,could you tell me an instance of functional testing,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",Statement,
2544,76,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2545,76,difference of functional testing and structural testing,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing. Structural testing (or White-Box testing) is a technique in which tests are derived from the knowledge of the software's structure or internal implementation. That way, the testing professional is able to check if a specific part of the code is correct. Unit testing is an instance of structural testing.",Statement,
2546,76,can you tell me what are the difference between mistake and error,I don't know how to respond this,Clarify,1
2547,76,difference between mistake and error,DIFFERENCE OF mistake AND error,Continuer,1
2548,76,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2549,76,differences between mistake and error,"A mistake is a human action that inserts a fault (or defect) into the source code, for instance, a typo is a mistake. An error is a state of execution of the program which is not expected and may lead to an incorrect result.",Continuer,1
2550,76,can you tell me what are the differences between mistake and error,"A mistake is a human action that inserts a fault (or defect) into the source code, for instance, a typo is a mistake. An error is a state of execution of the program which is not expected and may lead to an incorrect result.",whQuestion,
2551,76,how are mistake and error different,"A mistake is a human action that inserts a fault (or defect) into the source code, for instance, a typo is a mistake. An error is a state of execution of the program which is not expected and may lead to an incorrect result.",whQuestion,
2552,76,are you mad,I don't know how to respond this,whQuestion,
2553,77,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2554,78,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2555,78,Hello,I don't know how to respond this,Greet,0
2556,78,What is software testing,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",whQuestion,
2557,78,How are you?,I don't know how to respond this,whQuestion,
2558,78,hjk hkj h hk hk h,I don't know how to respond this,Greet,0
2559,78,jfdsla jfldsa jklfd sjalf djsla fjdlsa jflds ajfklds ajlf dsjkla,I don't know how to respond this,Statement,
2560,78,jfkdl jaslkf jdslka jfdklsa jfl jasl fjdkls ajfdsaf djsakl fjdlsa jflds ajflkd sajfkld sjalf djsla fjldsa jflds ajklf dsjaklf jdsla fjldsa jflds ajklf dsjalkf jdsla fjdls ajfld sjaklf djsla fdsla jflds jkfld sjalf djsal fjdksla fjdklsa jflkds ajlkfd sjalf djsla fjdlska jfdkls jflkdsa,I don't know how to respond this,Statement,
2561,78,Eu acho que esse site tá muito bonito,I don't know how to respond this,Clarify,0
2562,78,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2563,78,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2564,78,TOB_STT iniciar conversa,I don't know how to respond this,Statement,
2565,78,What is software testing,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",whQuestion,
2566,78,What do you know about equivalence partitioning classes,I don't know how to respond this,whQuestion,
2567,78,Could you tell me about equivalent partitioning class,I don't know how to respond this,Clarify,1
2568,78,What is a bug,A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.,whQuestion,
2569,78,Can you tell me what is a bug,A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.,ynQuestion,1
2570,78,What is equivalence partitioning classes,I don't know how to respond this,whQuestion,
