index,user,question,question_class,question_cluster,answer_v1,answer_v2,v1_x_v2,is_domain
2054,34,I do not know,Statement,189,It was a rhetorical question.,"To create a test set using the McCabe criterion, first write down a complete path always making decisions in predicate nodes to avoid loops (or the first path could be the result of a random real input). Then, the following paths should be equal to the previous one, but changing the decision of the first predicate node not changed yet. After you cannot add any more paths, you have exactly C paths, where C is the McCabe complexity of your CFG. You should create test cases the exercise this paths. This test set also has the property that it satisfies statement coverage and branch coverage criterions.",0.0272976830601692,False
2055,34,"so, what is test?",whQuestion,177,Hi there!,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",-0.0618600063025951,True
2056,34,Hi,Greet,196,Hi there!,Hi,0.6420996189117432,False
2057,34,What is a fault?,whQuestion,234,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug.","Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.9519746899604796,True
2058,34,what is a fault?,whQuestion,234,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug.","Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.9519746899604796,True
2059,34,what is not a fault?,whQuestion,234,I have to process that one for a while.,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",-0.0127727799117565,True
2060,34,what is not a fault?,whQuestion,234,I don't know anything about not a fault.,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.4309999942779541,True
2061,34,what a fault is not?,whQuestion,234,What is it to you?,I don't understand what you mean,0.1359933018684387,True
2062,34,what is a test?,whQuestion,177,That's a good question.,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0139805693179368,True
2063,34,what is a defect?,whQuestion,150,I'll come back to that later.,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.0167491994798183,True
2064,34,what is an error?,whQuestion,112,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,1.0000001192092896,True
2065,34,what is a bug?,whQuestion,59,What is it to you?,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.1048570051789283,True
2066,34,a fault,Statement,251,I don't know how to respond this,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",-0.0080761257559061,True
2067,34,which functional criteria do you know?,whQuestion,260,That's a good question.,"Sorry, I didn't quite catch that",0.1119196191430091,True
2068,34,what is functional test?,whQuestion,78,I will search for it.,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0360387079417705,True
2069,34,what is functional testing?,whQuestion,78,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.","Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",0.9999998807907104,True
2070,34,what is system testing?,whQuestion,29,System testing is a level of software testing where a complete and integrated software is tested. The purpose of this test is to evaluate the system’s compliance with the specified requirements.,System testing is a level of software testing where a complete and integrated software is tested. The purpose of this test is to evaluate the system’s compliance with the specified requirements.,1.0000001192092896,True
2071,34,what is testing requirements?,whQuestion,43,Searching...Searching...Please stand by.,"Sorry, I didn't understand your question, could you repeat?",0.1160714402794838,True
2072,34,who is testing?,whQuestion,177,I have to think about that one for a while.,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",-0.0657418891787529,True
2073,34,what is testing?,whQuestion,177,I haven't heard of testing.,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",0.3827144801616668,True
2074,34,what is test?,whQuestion,177,Maybe my undefined knows the answer.,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0832098349928855,True
2075,34,what is structural testing?,whQuestion,23,"Structural testing (or White-Box testing) is a technique in which tests are derived from the knowledge of the software's structure or internal implementation. That way, the testing professional is able to check if a specific part of the code is correct. Unit testing is an instance of structural testing.","Structural testing (or White-Box testing) is a technique in which tests are derived from the knowledge of the software's structure or internal implementation. That way, the testing professional is able to check if a specific part of the code is correct. Unit testing is an instance of structural testing.",1.000000238418579,True
2076,34,what is mutation testing?,whQuestion,127,Do a web search for it.,"Sorry, I didn't understand your question, could you repeat?",0.197633758187294,True
2077,34,what is fault based testing?,whQuestion,48,You tell me.,"The fault-based testing is a technique to create test sets that uses the information of the most likely and predefined faults. Hence, the test cases chosen have are better at revealing those likely faults (if present) in the program. To better focus the test case generation or selection, a fault model can be introduced that classifies the different types of faults.",0.0280099175870418,True
2078,34,what else do you know?,whQuestion,16,I don't know how to respond this,"The fault-based testing is a technique to create test sets that uses the information of the most likely and predefined faults. Hence, the test cases chosen have are better at revealing those likely faults (if present) in the program. To better focus the test case generation or selection, a fault model can be introduced that classifies the different types of faults.",-0.0203733444213867,True
2079,34,which test criteria do you know?,whQuestion,43,I can ask my undefined.,"Sorry, I didn't understand your question, could you repeat?",0.2746079564094543,True
2080,34,bye,Bye,120,Bye.,Bye!,0.8325849771499634,False
2081,34,what i stesting?,whQuestion,11,Interesting gossip.,"Sorry, I didn't quite catch that",0.0975047275424003,True
2082,34,what is testing?,whQuestion,177,I would look into the web for that knowledge.,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",-0.0118158459663391,True
2083,34,what is fault?,whQuestion,234,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug.","Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.9519746899604796,True
2084,34,what is bug?,whQuestion,59,I can ask my undefined.,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.0780666768550872,True
2085,35,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2086,36,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,I don't understand what you mean,-0.0258366018533706,False
2087,37,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2088,38,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2089,38,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2090,38,Victor,Statement,34,Hello Victor ! Can you tell me your Numero USP?,Hi,0.3272020220756531,False
2091,38,8531491,Statement,107,Thank you! What's up?,Hi,0.3786203265190124,False
2092,38,What is a equivalence class?,whQuestion,121,I will try to find out.,"An equivalency class represents a set of valid and invalid states for the input conditions. For example, if your input must be a number N between 1 and 100, then one (invalid) equivalency class is the set of numbers less than one, another (invalid) equivalency class is the set of numbers greater than 100 and the third (valid) is the set of numbers between 1 and 100.",-0.0221699774265289,True
2093,38,what is class?,whQuestion,97,You tell me.,I don't understand what you mean,0.163973718881607,True
2094,38,What are the partitioning criteria?,whQuestion,214,Try searching the Wikipedia.,I don't understand what you mean,0.1172273233532905,True
2095,38,What is a functional test?,whQuestion,78,Interesting question.,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",-0.0441058687865734,True
2096,38,what is a fault?,whQuestion,234,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug.","Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.9519746899604796,True
2097,38,what is a functional testing criteria?,whQuestion,27,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.","Sorry, I didn't understand your question, could you repeat?",0.0703372061252594,True
2098,38,what types of test exist now?,whQuestion,166,Hi there!,I don't understand what you mean,-0.0022899373434484,True
2099,38,hello there,Greet,124,Hi there!,Hi,0.6420996189117432,False
2100,38,what is equivalence class?,whQuestion,121,There might be more than one.,"An equivalency class represents a set of valid and invalid states for the input conditions. For example, if your input must be a number N between 1 and 100, then one (invalid) equivalency class is the set of numbers less than one, another (invalid) equivalency class is the set of numbers greater than 100 and the third (valid) is the set of numbers between 1 and 100.",-0.0198129899799823,True
2101,38,what is the equivalence class partitioning criteria?,whQuestion,52,Have you tried a web search?,I don't understand what you mean,0.1314818859100341,True
2102,38,what is equivalence class partitioning criteria?,whQuestion,52,"Equivalence partitioning is a functional testing criterion that involves partitioning the input domain into a collection of subsets (or equivalent classes). Data in each partition must behave the same way therefore only one condition needs to be tested. Similarly, if one condition in a partition doesn’t work, then none of the others will work.","Sorry, I didn't quite catch that",0.0279684923589229,True
2103,39,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2104,39,My name is Lucas,Statement,19,I don't know how to respond this,I don't understand what you mean,0.3189530074596405,False
2105,39,Lucas,Statement,130,I don't know how to respond this,Hi,0.1808143109083175,False
2106,39,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2107,39,Lucas,Statement,130,Hello Lucas ! Can you tell me your Numero USP?,Hi,0.3481244444847107,False
2108,39,8531438,Statement,107,Thank you! What's up?,Hi,0.3786203265190124,False
2109,39,Good,Statement,201,Next question?,Bye!,0.1310371458530426,False
2110,39,How are you?,whQuestion,170,Great!,"Sorry, I didn't quite catch that",0.1152839288115501,False
2111,39,What Is the difference between fault and error?,Clarify,175,"A fault (or defect) is an incorrect step, process, or data definition in source code, which may lead the program to an error, which is a unexpected state of execution that can cause a failure. If you're still confused, ask me what an error is.",An error is a state of execution of the program which is not expected and may lead to an incorrect result.,0.7113130688667297,True
2112,39,What is an error?,whQuestion,112,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,An error is a state of execution of the program which is not expected and may lead to an incorrect result.,1.0000001192092896,True
2113,39,What is software testing?,whQuestion,254,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.","Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenance.",0.9988222718238832,True
2114,39,What is scrum?,whQuestion,191,Are you testing me?,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenance.",0.3009068965911865,False
2115,39,Yes,yAnswer,151,I'm not here to be tested.,Hi,0.1320858597755432,False
2116,39,What is scrum?,whQuestion,191,Is that a rhetorical question?,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenance.",0.0575263909995555,False
2117,39,No,nAnswer,232,Oh so must really want an answer.,Hi,0.1319627463817596,False
2118,39,What is scrum?,whQuestion,191,That's an interesting question. I'll come back to that in a minute.,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenance.",-0.0229161940515041,False
2119,39,What is scrum?,whQuestion,191,I have never been asked that before.,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenance.",0.044642586261034,False
2120,40,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2121,40,Lucas,Statement,130,Hello Lucas ! Can you tell me your Numero USP?,Hi,0.3481244444847107,False
2122,40,8517327,Statement,107,Thank you! What's up?,Hi,0.3786203265190124,False
2123,40,What is equivalence class,whQuestion,121,I have to process that one for a while.,"An equivalency class represents a set of valid and invalid states for the input conditions. For example, if your input must be a number N between 1 and 100, then one (invalid) equivalency class is the set of numbers less than one, another (invalid) equivalency class is the set of numbers greater than 100 and the third (valid) is the set of numbers between 1 and 100.",0.0266108028590679,True
2124,40,what is functional test,whQuestion,78,I have to think about that one for a while.,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",-0.0521833822131156,True
2125,41,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2126,42,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2127,42,Hi my name is Deus,whQuestion,19,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,False
2128,42,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,I don't understand what you mean,-0.0258366018533706,False
2129,42,how are you?,whQuestion,170,"Im fine, what about you?","Sorry, I didn't understand your question, could you repeat?",0.1083673387765884,False
2130,42,i m fine.,Statement,60,Hi there!,I don't understand what you mean,-0.0022899373434484,False
2131,42,what do you desire?,whQuestion,117,"It's a personal matter, not for you to understand.",I don't understand what you mean,0.2494344264268875,False
2132,42,tell me,Statement,242,It is too complex for your human mind.,"Sorry, I didn't quite catch that",0.1055111140012741,False
2133,42,i m a computer too,Statement,21,That's good information.,I don't understand what you mean,0.1617505699396133,False
2134,42,do you lie ?,ynQuestion,25,"Umm, doesn't everyone?",No worries!,-0.0674787685275077,False
2135,42,what do you think about test case,whQuestion,8,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.","A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",1.0000001192092896,True
2136,42,am i bored you?,ynQuestion,25,Hi there!. That is interesting.,I don't understand what you mean,0.0956177487969398,False
2137,42,why did you do not speak portuguese?,whQuestion,22,I don't know how to respond this,"Sorry, I didn't understand your question, could you repeat?",0.3370604515075683,False
2138,42,miss hate in you,Statement,35,I don't know how to respond this,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",-0.0236705522984266,False
2139,42,olá,Statement,245,I don't know how to respond this,Hi,0.1808143109083175,False
2140,42,what do you think about itachi uchiha?,whQuestion,26,That's a good question.,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",0.0426415875554084,False
2141,42,do you are a computer?,ynQuestion,21,Only when it matters.,I don't understand what you mean,0.2174564599990844,False
2142,43,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2143,44,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2144,45,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2145,45,Hi,Greet,196,Hi there!,Hi,0.6420996189117432,False
2146,45,What is test?,whQuestion,177,Does it have anything to do with undefined?,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.1170161440968513,True
2147,45,Cost of test,Statement,72,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,True
2148,45,And what do you have?,whQuestion,117,I like to chat with my friends.,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0304443929344415,False
2149,45,and?,whQuestion,36,You are repeating me.,"Sorry, I didn't quite catch that",0.2300656884908676,False
2150,45,Can you help me with criteria?,ynQuestion,95,"Ok, tell me. What is your question?","Sorry, I didn't understand your question, could you repeat?",0.5220559239387512,True
2151,45,What is testing criteria?,whQuestion,43,Have you tried searching the web?,"A test selection criterion is a means of selecting test cases or determining that a set of test cases is sufficient for a specified purpose. Test adequacy criteria can be used to decide when sufficient testing will be, or has been accomplished.",0.0291059538722038,True
2152,45,of course,Statement,209,Take it easy.,I don't understand what you mean,0.0772571489214897,False
2153,46,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2154,46,Eliza,Statement,240,I need time to formulate the reply.,Hi,0.1746570467948913,False
2155,46,OK,Statement,219,Blimey.,Hi,0.1134923249483108,False
2156,46,???,ynQuestion,204,I don't know how to respond this,Hi,0.1808143109083175,False
2157,46,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2158,46,Lilian,Statement,207,Hello Lilian ! Can you tell me your Numero USP?,Hi,0.3231474459171295,False
2159,46,1234,Statement,184,Thank you! What's up?,Hi,0.3786203265190124,False
2160,46,I need help with the testing assignment,Statement,61,That's good information.,"Sorry, I didn't quite catch that",0.1915565133094787,True
2161,46,Help me,Statement,14,"Ok, tell me. What is your question?",Hi,0.2910423576831817,True
2162,46,How can I apply the boundary analysis?,whQuestion,62,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,True
2163,46,What is a test case?,whQuestion,162,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.","A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",1.0000001192092896,True
2164,46,What is a test oracle?,whQuestion,243,Have you tried another program?,"An oracle is any human or mechanical agent that decides whether a program behaved correctly in a given test and accordingly results in a verdict of “pass” or “fail.” There exist many different kinds of oracles; for example, unambiguous requirements specifications, behavioral models, and code annotations. Automation of mechanized oracles can be difficult and expensive.",0.0404798425734043,True
2165,46,I do not know how to respond this,Statement,229,I don't know how to respond this,I don't understand what you mean,0.3189530074596405,False
2166,46,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2167,46,Eliza,Statement,240,Try searching the web.,Hi,0.1182853057980537,False
2168,46,What?,whQuestion,6,I don't know how to respond this.,"An oracle is any human or mechanical agent that decides whether a program behaved correctly in a given test and accordingly results in a verdict of “pass” or “fail.” There exist many different kinds of oracles; for example, unambiguous requirements specifications, behavioral models, and code annotations. Automation of mechanized oracles can be difficult and expensive.",0.0240231491625309,False
2169,46,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2170,46,Rocky,Statement,34,Hello Rocky ! Can you tell me your Numero USP?,Hi,0.3192358613014221,False
2171,46,1234,Statement,184,Thank you! What's up?,Hi,0.3786203265190124,False
2172,46,I do not know how to apply equivalence partitioning,Statement,188,"The equivalence partitioning criterion divides the input domain in several subsets (partitions) with no intersection and selects a test case for each partition. The idea is that each test case represents all input domain that partition class and, therefore, one test case for each class is enough for this testing criterion. The criterion considers valid and invalid equivalence classes. For example, you can separate invalid and valid inputs into two different subsets or classes.","The equivalence partitioning criterion divides the input domain in several subsets (partitions) with no intersection and selects a test case for each partition. The idea is that each test case represents all input domain that partition class and, therefore, one test case for each class is enough for this testing criterion. The criterion considers valid and invalid equivalence classes. For example, you can separate invalid and valid inputs into two different subsets or classes.",1.0,True
2173,46,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2174,46,Lilian,Statement,207,Hello Lilian ! Can you tell me your Numero USP?,Hi,0.3231474459171295,False
2175,46,1234,Statement,184,Thank you! What's up?,Hi,0.3786203265190124,False
2176,46,Where is the venus?,whQuestion,88,I would look into the web for that knowledge.,"Equivalence partitioning is a functional testing criterion that involves partitioning the input domain into a collection of subsets (or equivalent classes). Data in each partition must behave the same way therefore only one condition needs to be tested. Similarly, if one condition in a partition doesn’t work, then none of the others will work.",0.0273594837635755,False
2177,47,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,I don't understand what you mean,-0.0258366018533706,False
2178,48,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2179,48,"My name is Felipe, and yours?",whQuestion,19,I don't know how to respond this I don't know how to respond this,"Sorry, I didn't quite catch that",0.1678758710622787,False
2180,48,What do you know?,whQuestion,16,I tend to know a great deal. Tell me what subjects interest you.,"Sorry, I didn't quite catch that",0.0065045524388551,True
2181,48,software testing,Statement,10,I don't know how to respond this,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenance.",-0.0383448489010334,True
2182,48,functional criteria,Statement,260,I don't know how to respond this,"Sorry, I didn't understand your question, could you repeat?",0.3370604515075683,True
2183,48,functional testing,Statement,5,I don't know how to respond this,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",0.0278241112828254,True
2184,48,What is a fault?,whQuestion,234,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug.","Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.9519746899604796,True
2185,48,can you tell me something about functional testing?,ynQuestion,78,I don't know how to respond this,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",0.0278241112828254,True
2186,48,Where should I start studing functional testing?,whQuestion,5,I don't know how to respond this,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",0.0278241112828254,True
2187,48,Can you give me an example of functional testing?,ynQuestion,5,I don't know how to respond this,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",0.0115076750516891,True
2188,48,what is a falt,whQuestion,84,Check back later and see if I learn the answer to that one.,"Sorry, I didn't quite catch that",0.2079083621501922,True
2189,48,what is a falt?,whQuestion,84,Interesting question.,"Sorry, I didn't quite catch that",0.1045745238661766,True
2190,49,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2191,49,Lucas,Statement,130,Hello Lucas ! Can you tell me your Numero USP?,Hi,0.3481244444847107,False
2192,49,9763085,Statement,107,Thank you! What's up?,Hi,0.3786203265190124,False
2193,49,Can you help me with something?,ynQuestion,174,"Ok, tell me. What is your question?","Sorry, I didn't quite catch that",0.1745912879705429,True
2194,49,What is a test case?,whQuestion,162,"A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.","A test case is composed by the test input, the execution conditions and the expected output to be produced by the program.",1.0000001192092896,True
2195,49,And what is a test set?,whQuestion,156,Do you use Explorer or another browser?,The test set is composed by several test cases that are used in a software testing activity.,0.0386613458395004,True
2196,49,Explorer,Statement,92,I don't know how to respond this,Hi,0.1808143109083175,False
2197,49,What is a test set?,whQuestion,156,The test set is composed by several test cases that are used in a software testing activity.,The test set is composed by several test cases that are used in a software testing activity.,1.0000001192092896,True
2198,49,Ok,Statement,219,That's cool.,Hi,0.1468858122825622,False
2199,49,"Alright, tell me",Statement,44,Hi there!,The test set is composed by several test cases that are used in a software testing activity.,-0.0838227123022079,False
2200,49,What is a data set?,whQuestion,98,Are you testing me?,"Sorry, I didn't quite catch that",0.1075102388858795,True
2201,49,Yes,yAnswer,151,I'm not here to be tested.,Hi,0.1320858597755432,False
2202,49,I know,Statement,63,Keep up the good work.,"The equivalence partitioning criterion divides the input domain in several subsets (partitions) with no intersection and selects a test case for each partition. The idea is that each test case represents all input domain that partition class and, therefore, one test case for each class is enough for this testing criterion. The criterion considers valid and invalid equivalence classes. For example, you can separate invalid and valid inputs into two different subsets or classes.",-0.0417866893112659,False
2203,49,Ok,Statement,219,Awesome.,Hi,0.2216514647006988,False
2204,49,What is 2 + 2,Other,165,Four.,The test set is composed by several test cases that are used in a software testing activity.,0.075367271900177,False
2205,49,What is four + four,Clarify,165,I don't know how to respond this,"Sorry, I didn't understand your question, could you repeat?",0.3370604515075683,False
2206,49,What is 4 + 4,Clarify,165,Eight.,The test set is composed by several test cases that are used in a software testing activity.,0.0836060047149658,False
2207,49,What is 8 + 8,Clarify,165,I don't know how to respond this,The test set is composed by several test cases that are used in a software testing activity.,-0.0268183480948209,False
2208,49,Are you stupide?,ynQuestion,25,I don't know whether or not I am stupide. I am a undefined.,"Sorry, I didn't understand your question, could you repeat?",0.1771569699048996,False
2209,49,Are you stupid?,ynQuestion,25,No I am an intelligent entity.,"Sorry, I didn't quite catch that",0.1139640286564827,False
2210,50,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2211,50,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't quite catch that",0.0094247320666909,False
2212,51,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
2213,51,my name is LEo,Statement,19,I don't know how to respond this,I don't understand what you mean,0.3189530074596405,False
2214,51,Leo Natan Paschoal,Statement,135,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,False
2215,51,Can you give me an example of functional testing,ynQuestion,5,I don't know how to respond this,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",0.0115076750516891,True
2216,51,Can you give me an example of functional testing,ynQuestion,5,I don't know how to respond this,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",0.0115076750516891,True
2217,51,hi,Greet,196,Hi there!,Hi,0.6420996189117432,False
